state,city,lat,lng
IL,Watseka,40.773351,-87.730932
IL,Wellington,40.53394,-87.65607
IL,Apple River,42.471432,-90.120145
IL,Ashton,41.864327,-89.2086
IL,Baileyville,42.190465,-89.593937
IL,Belvidere,42.259465,-88.850943
IL,Byron,42.129236,-89.265887
IL,Caledonia,42.38346,-88.918456
IL,Capron,42.408659,-88.746518
IL,Chadwick,41.996205,-89.896278
IL,Chana,41.993343,-89.211693
IL,Cherry Valley,42.220562,-88.961923
IL,Dakota,42.403078,-89.546782
IL,Davis,42.442157,-89.406721
IL,Davis Junction,42.09792,-89.083838
IL,Dixon,41.847797,-89.489303
IL,Durand,42.433653,-89.309378
IL,East Dubuque,42.487488,-90.604597
IL,Elizabeth,42.308942,-90.19862
IL,Forreston,42.122924,-89.583124
IL,Franklin Grove,41.857968,-89.317112
IL,Freeport,42.299148,-89.634521
IL,Galena,42.418233,-90.419509
IL,Garden Prairie,42.250983,-88.74367
IL,German Valley,42.21761,-89.471151
IL,Hanover,42.259405,-90.289707
IL,Harmon,41.697296,-89.569513
IL,Kent,42.315528,-89.919489
IL,Kings,42.013987,-89.099685
IL,Lanark,42.093534,-89.824732
IL,Egan,42.140975,-89.401024
IL,Lena,42.379054,-89.825251
IL,Lindenwood,42.050741,-89.033979
IL,Mc Connell,42.439511,-89.741545
IL,Milledgeville,41.96737,-89.780121
IL,Monroe Center,42.10501,-89.016946
IL,Mount Carroll,42.105308,-89.984454
IL,Mount Morris,42.047903,-89.434614
IL,Orangeville,42.472779,-89.644757
IL,Oregon,42.009512,-89.344364
IL,Pearl City,42.260972,-89.839329
IL,Pecatonica,42.305111,-89.347225
IL,Polo,41.98895,-89.598358
IL,Poplar Grove,42.359365,-88.842774
IL,Ridott,42.299607,-89.462664
IL,Rochelle,41.928156,-89.071035
IL,Rock City,42.410345,-89.475901
IL,Rock Falls,41.766525,-89.692473
IL,Rockton,42.454371,-89.088744
IL,Roscoe,42.421659,-88.99433
IL,Savanna,42.095581,-90.140061
IL,Scales Mound,42.471548,-90.258033
IL,Shannon,42.161049,-89.748075
IL,South Beloit,42.483672,-89.029791
IL,Sterling,41.805511,-89.70539
IL,Stillman Valley,42.11835,-89.189762
IL,Stockton,42.349224,-90.020185
IL,Warren,42.489001,-89.985992
IL,Winnebago,42.272723,-89.237316
IL,Winslow,42.48383,-89.806028
IL,Rockford,42.292233,-89.116118
IL,Loves Park,42.32952,-89.033521
IL,Rock Island,41.491317,-90.564796
IL,Albany,41.765874,-90.208051
IL,Aledo,41.20078,-90.741629
IL,Andalusia,41.435324,-90.728385
IL,Annawan,41.398022,-89.912949
IL,Atkinson,41.41619,-90.022482
IL,Cambridge,41.311379,-90.18048
IL,Coal Valley,41.435143,-90.465179
IL,Green Rock,41.475224,-90.349231
IL,Cordova,41.69278,-90.307121
IL,Deer Grove,41.631599,-89.6972
IL,East Moline,41.511804,-90.432118
IL,Erie,41.655958,-90.084264
IL,Fenton,41.728495,-90.045685
IL,Fulton,41.8522,-90.150653
IL,Geneseo,41.46881,-90.171127
IL,Hampton,41.541805,-90.323037
IL,Hillsdale,41.592896,-90.226255
IL,Illinois City,41.389236,-90.892507
IL,Joy,41.226198,-90.851757
IL,Lyndon,41.719933,-89.916865
IL,Lynn Center,41.288761,-90.330444
IL,Matherville,41.269075,-90.602343
IL,Milan,41.426197,-90.573935
IL,Moline,41.490609,-90.497968
IL,Morrison,41.816664,-89.968995
IL,New Boston,41.215259,-90.98786
IL,Orion,41.363367,-90.384929
IL,Osco,41.363674,-90.268093
IL,Port Byron,41.601346,-90.326291
IL,Prophetstown,41.631223,-89.946665
IL,Reynolds,41.327675,-90.638367
IL,Sherrard,41.302669,-90.493863
IL,Silvis,41.500677,-90.412609
IL,Tampico,41.652158,-89.794793
IL,Taylor Ridge,41.382755,-90.734047
IL,Thomson,41.981626,-90.084443
IL,La Salle,41.344221,-89.095468
IL,Amboy,41.704181,-89.34716
IL,Ancona,41.055118,-88.766039
IL,Arlington,41.443669,-89.221949
IL,Blackstone,41.071945,-88.649782
IL,Buda,41.313973,-89.679476
IL,Compton,41.684976,-89.087708
IL,Manville,40.985827,-88.742694
IL,Dalzell,41.373077,-89.203269
IL,Dana,40.954675,-88.962793
IL,Grand Ridge,41.238621,-88.816836
IL,Granville,41.264212,-89.225029
IL,Hennepin,41.235154,-89.321791
IL,La Moille,41.537557,-89.297024
IL,Leonore,41.166368,-88.996936
IL,Long Point,40.989553,-88.881106
IL,Lostant,41.145007,-89.075031
IL,Mc Nabb,41.173026,-89.218664
IL,Magnolia,41.116374,-89.22701
IL,Malden,41.437743,-89.36761
IL,Marseilles,41.330201,-88.694678
IL,Mendota,41.544308,-89.10828
IL,Mineral,41.403556,-89.820087
IL,Neponset,41.290457,-89.794382
IL,New Bedford,41.540883,-89.778558
IL,Oglesby,41.292768,-89.055341
IL,Ohio,41.537149,-89.457411
IL,Ottawa,41.352619,-88.841589
IL,Paw Paw,41.685228,-88.967377
IL,Peru,41.333021,-89.126478
IL,Princeton,41.362934,-89.427017
IL,Rutland,40.984407,-89.038829
IL,Seneca,41.315248,-88.610013
IL,Sheffield,41.394876,-89.711502
IL,Spring Valley,41.327923,-89.20417
IL,Streator,41.12249,-88.830672
IL,Sublette,41.633144,-89.235409
IL,Tiskilwa,41.289055,-89.507968
IL,Toluca,41.004553,-89.13481
IL,Tonica,41.232741,-89.088993
IL,Utica,41.363033,-89.000795
IL,Varna,41.032723,-89.248331
IL,Normandy,41.553035,-89.592237
IL,Wenona,41.054846,-89.041637
IL,West Brooklyn,41.729156,-89.190917
IL,Wyanet,41.378452,-89.574423
IL,Galesburg,40.952138,-90.369807
IL,Abingdon,40.802312,-90.400898
IL,Adair,40.385197,-90.503742
IL,Alexis,41.052146,-90.543576
IL,Alpha,41.193029,-90.382081
IL,Altona,41.112828,-90.159826
IL,Avon,40.654947,-90.446053
IL,Bardolph,40.498078,-90.502495
IL,Berwick,40.779911,-90.505913
IL,Biggsville,40.853122,-90.856057
IL,Blandinsville,40.551585,-90.859521
IL,Bradford,41.15323,-89.652077
IL,Bushnell,40.553916,-90.506027
IL,Cameron,40.888963,-90.50013
IL,Carman,40.755054,-91.056396
IL,Cuba,40.4995,-90.181055
IL,Dahinda,40.95508,-90.139808
IL,Ellisville,40.604652,-90.287469
IL,Fairview,40.64418,-90.165265
IL,Fiatt,40.571779,-90.162186
IL,Galva,41.165627,-90.048093
IL,Gerlaw,40.999519,-90.622765
IL,Gilson,40.876525,-90.174663
IL,Gladstone,40.837682,-90.994078
IL,Good Hope,40.574891,-90.632432
IL,Industry,40.3256,-90.610524
IL,Ipava,40.359375,-90.296744
IL,Keithsburg,41.104333,-90.926337
IL,Kewanee,41.241116,-89.92739
IL,Kirkwood,40.863849,-90.745659
IL,Knoxville,40.910672,-90.287116
IL,La Fayette,41.109535,-89.957466
IL,La Harpe,40.584586,-90.968746
IL,Laura,40.933468,-89.934908
IL,Littleton,40.233929,-90.619008
IL,Little York,41.01529,-90.736434
IL,Lomax,40.676143,-91.039096
IL,Macomb,40.461674,-90.678674
IL,Maquon,40.784863,-90.200841
IL,Marietta,40.497775,-90.38846
IL,Media,40.761775,-90.85696
IL,Monmouth,40.910702,-90.644828
IL,New Windsor,41.198734,-90.459842
IL,North Henderson,41.100607,-90.473571
IL,Oneida,41.083236,-90.239093
IL,Oquawka,40.944174,-90.930199
IL,Prairie City,40.617952,-90.472748
IL,Raritan,40.687808,-90.831891
IL,Rio,41.110319,-90.389978
IL,Roseville,40.723821,-90.65145
IL,Saint Augustine,40.7289,-90.379781
IL,Sciota,40.567361,-90.707999
IL,Seaton,41.073222,-90.825654
IL,Smithfield,40.48551,-90.285601
IL,Smithshire,40.740021,-90.739874
IL,Speer,41.009682,-89.693254
IL,Stronghurst,40.752265,-90.925702
IL,Table Grove,40.378441,-90.423901
IL,Toulon,41.100949,-89.860584
IL,Vermont,40.30623,-90.422028
IL,Victoria,41.025635,-90.093325
IL,Viola,41.202422,-90.593583
IL,Wataga,41.022351,-90.27231
IL,Williamsfield,40.927724,-90.026725
IL,Woodhull,41.184887,-90.283282
IL,Wyoming,41.059879,-89.778238
IL,Astoria,40.231144,-90.344254
IL,Benson,40.83058,-89.116501
IL,Brimfield,40.840654,-89.897038
IL,Oak Hill,40.786938,-89.83725
IL,Bryant,40.483072,-90.066134
IL,Canton,40.560137,-90.024151
IL,Chillicothe,40.901349,-89.506793
IL,Dunfermline,40.490342,-90.031349
IL,Dunlap,40.844417,-89.639655
IL,Edelstein,40.945367,-89.585812
IL,Edwards,40.764362,-89.705344
IL,Elmwood,40.772594,-89.928882
IL,Eureka,40.715249,-89.270561
IL,Middlegrove,40.690265,-90.013434
IL,Forest City,40.35942,-89.833426
IL,Glasford,40.575976,-89.811326
IL,Green Valley,40.41978,-89.654925
IL,Hanna City,40.679776,-89.795242
IL,Henry,41.111543,-89.374328
IL,Kingston Mines,40.49028,-89.806791
IL,Lacon,41.021587,-89.400842
IL,Lewistown,40.383046,-90.156287
IL,Liverpool,40.411574,-90.038972
IL,London Mills,40.694954,-90.261594
IL,Cazenovia,40.871082,-89.370399
IL,Manito,40.415991,-89.789791
IL,Mapleton,40.611699,-89.718429
IL,Metamora,40.784428,-89.430876
IL,Morton,40.614771,-89.460445
IL,Pekin,40.567435,-89.624332
IL,Princeville,40.909277,-89.772285
IL,Putnam,41.19486,-89.440901
IL,Roanoke,40.795601,-89.209334
IL,Saint David,40.522571,-90.043739
IL,Sparland,41.013366,-89.45711
IL,Topeka,40.38108,-89.93263
IL,Tremont,40.505337,-89.483316
IL,Trivoli,40.679506,-89.913546
IL,Washburn,40.91413,-89.283049
IL,Sunnyland,40.699364,-89.447926
IL,Yates City,40.787826,-90.026481
IL,Peoria,40.687987,-89.601178
IL,Peoria Heights,40.713915,-89.580813
IL,Bartonville,40.652434,-89.673898
IL,East Peoria,40.673121,-89.55141
IL,Bloomington,40.478295,-88.989318
IL,Anchor,40.544091,-88.526581
IL,Armington,40.317046,-89.321775
IL,Arrowsmith,40.411966,-88.629648
IL,Atlanta,40.258624,-89.230021
IL,Bellflower,40.340091,-88.522702
IL,Carlock,40.602898,-89.109779
IL,Chenoa,40.744633,-88.721853
IL,Clinton,40.148708,-88.96266
IL,Colfax,40.570377,-88.620016
IL,Congerville,40.620762,-89.199397
IL,Cooksville,40.536014,-88.735047
IL,Cropsey,40.602983,-88.494343
IL,Danvers,40.536353,-89.188487
IL,Deer Creek,40.627992,-89.3003
IL,Delavan,40.369029,-89.532133
IL,Dewitt,40.184759,-88.763672
IL,Holder,40.380858,-88.870814
IL,Ellsworth,40.443154,-88.737121
IL,El Paso,40.738948,-89.011952
IL,Fairbury,40.745033,-88.516486
IL,Flanagan,40.879003,-88.86196
IL,Forrest,40.751324,-88.411143
IL,Graymont,40.90663,-88.760299
IL,Gridley,40.74387,-88.884044
IL,Heyworth,40.3307,-88.977608
IL,Hopedale,40.427318,-89.421398
IL,Hudson,40.620485,-88.975931
IL,Kenney,40.10247,-89.078925
IL,Le Roy,40.346781,-88.759813
IL,Lexington,40.635685,-88.806203
IL,Mc Lean,40.328159,-89.164483
IL,Mackinaw,40.539643,-89.345795
IL,Maroa,40.034159,-88.957769
IL,Minier,40.435889,-89.316484
IL,Minonk,40.898501,-89.034863
IL,Normal,40.512446,-88.988287
IL,Pontiac,40.876404,-88.632775
IL,Saunemin,40.888516,-88.40936
IL,Saybrook,40.432005,-88.524656
IL,Secor,40.722402,-89.127065
IL,Shirley,40.417437,-89.082181
IL,Sibley,40.582315,-88.38146
IL,Stanford,40.437575,-89.216434
IL,Strawn,40.647615,-88.404036
IL,Towanda,40.553326,-88.88865
IL,Wapella,40.232305,-88.967264
IL,Waynesville,40.243673,-89.114299
IL,Urbana,40.109522,-88.203631
IL,Allerton,39.918818,-87.931235
IL,Alvin,40.3007,-87.608003
IL,Armstrong,40.217548,-87.894256
IL,Bement,39.922207,-88.56877
IL,Bismarck,40.255187,-87.613769
IL,Broadlands,39.914247,-87.994831
IL,Catlin,40.069922,-87.711255
IL,Cerro Gordo,39.868062,-88.725634
IL,Champaign,40.111017,-88.240747
IL,Cisco,39.997164,-88.696153
IL,Collison,40.220737,-87.798709
IL,Danville,40.136976,-87.621737
IL,Tilton,40.096406,-87.644048
IL,De Land,40.110656,-88.639193
IL,Dewey,40.313055,-88.276966
IL,Fairmount,40.037329,-87.836456
IL,Farmer City,40.244689,-88.663385
IL,Fisher,40.299126,-88.355991
IL,Fithian,40.11924,-87.879713
IL,Foosland,40.35537,-88.420177
IL,Georgetown,39.97922,-87.63648
IL,Gifford,40.302755,-88.031705
IL,Homer,40.034619,-87.962742
IL,Indianola,39.926819,-87.73882
IL,Ivesdale,39.950233,-88.445095
IL,Longview,39.901241,-88.075282
IL,Mahomet,40.196437,-88.39283
IL,Mansfield,40.214697,-88.517895
IL,Milmine,39.900702,-88.648696
IL,Monticello,40.02632,-88.568555
IL,Oakwood,40.116656,-87.7825
IL,Ogden,40.140117,-87.966499
IL,Penfield,40.310137,-87.95702
IL,Pesotum,39.9151,-88.274331
IL,Philo,40.005156,-88.159506
IL,Potomac,40.309,-87.823192
IL,Rantoul,40.310742,-88.146179
IL,Ridge Farm,39.915455,-87.634578
IL,Sadorus,39.961312,-88.344717
IL,Saint Joseph,40.120736,-88.047232
IL,Savoy,40.065373,-88.252837
IL,Seymour,40.103471,-88.394431
IL,Sidell,39.911018,-87.824802
IL,Sidney,40.023206,-88.069029
IL,Thomasboro,40.240206,-88.183033
IL,Tolono,39.985006,-88.259641
IL,Weldon,40.117741,-88.753055
IL,Westville,40.045113,-87.635952
IL,White Heath,40.100911,-88.519297
IL,Arcola,39.687001,-88.303679
IL,Arthur,39.707679,-88.455509
IL,Ashmore,39.525428,-88.034097
IL,Atwood,39.804368,-88.449446
IL,Bethany,39.634754,-88.754301
IL,Brocton,39.692311,-87.926258
IL,Camargo,39.799955,-88.146815
IL,Charleston,39.486933,-88.176115
IL,Chrisman,39.799572,-87.655552
IL,Dalton City,39.711943,-88.797459
IL,Gays,39.479553,-88.524153
IL,Hammond,39.79465,-88.579305
IL,Hindsboro,39.701799,-88.148611
IL,Humboldt,39.60118,-88.314089
IL,Hume,39.800882,-87.874659
IL,Kansas,39.552533,-87.935238
IL,Lovington,39.719192,-88.641675
IL,Mattoon,39.480184,-88.376152
IL,Metcalf,39.800847,-87.795524
IL,Newman,39.784788,-88.000055
IL,Oakland,39.651618,-88.025325
IL,Paris,39.613219,-87.697631
IL,Sullivan,39.593431,-88.603767
IL,Tuscola,39.799509,-88.281585
IL,Villa Grove,39.868716,-88.161635
IL,Windsor,39.430198,-88.585747
IL,Alhambra,38.882211,-89.744123
IL,Alton,38.908651,-90.156806
IL,Batchtown,39.072468,-90.659114
IL,Benld,39.093903,-89.803057
IL,Bethalto,38.907353,-90.034447
IL,Bingham,39.14667,-89.195789
IL,Brighton,39.036098,-90.144312
IL,Meppen,38.937115,-90.590696
IL,Bunker Hill,39.040827,-89.962379
IL,Butler,39.211419,-89.530535
IL,Carrollton,39.300937,-90.409211
IL,Coffeen,39.090757,-89.39454
IL,Cottage Hills,38.912377,-90.082632
IL,Donnellson,39.034422,-89.490858
IL,62020,39.048485,-89.865796
IL,Dorsey,38.983237,-89.978635
IL,Dow,39.031198,-90.301059
IL,East Alton,38.88031,-90.083045
IL,Edwardsville,38.804967,-89.963697
IL,Eldred,39.283592,-90.532874
IL,Elsah,38.961297,-90.331913
IL,Fidelity,39.132286,-90.198803
IL,Fieldon,39.108608,-90.529742
IL,Fillmore,39.103872,-89.294551
IL,Dorchester,39.136106,-89.818577
IL,Glen Carbon,38.760871,-89.970583
IL,Godfrey,38.946035,-90.206024
IL,Golden Eagle,38.896138,-90.560199
IL,Grafton,39.002134,-90.432335
IL,Mitchell,38.721572,-90.115822
IL,Greenfield,39.349058,-90.208851
IL,Hamburg,39.223488,-90.699546
IL,Hamel,38.878433,-89.872678
IL,Hardin,39.154652,-90.624002
IL,Hartford,38.829852,-90.074533
IL,Hillsboro,39.149412,-89.488146
IL,Hillview,39.467373,-90.512837
IL,Irving,39.208903,-89.41043
IL,Jerseyville,39.121324,-90.333757
IL,Kampsville,39.306388,-90.626934
IL,Kane,39.203688,-90.37188
IL,Litchfield,39.179345,-89.649915
IL,Madison,38.68109,-90.156585
IL,Marine,38.785458,-89.821376
IL,Medora,39.198593,-90.154225
IL,62064,39.010683,-90.624693
IL,Michael,39.21821,-90.633498
IL,Moro,38.931769,-89.961771
IL,Mount Olive,39.070504,-89.744842
IL,Mozier,39.287719,-90.714978
IL,New Douglas,38.967633,-89.739235
IL,Nokomis,39.303642,-89.285297
IL,Piasa,39.151697,-90.131147
IL,Ramsey,39.078123,-89.105147
IL,Rockbridge,39.283146,-90.255818
IL,Roodhouse,39.484646,-90.349814
IL,Rosamond,39.389229,-89.1846
IL,Roxana,38.848154,-90.07978
IL,Sorento,38.969342,-89.565347
IL,Staunton,39.01348,-89.785697
IL,Venice,38.67063,-90.168928
IL,Walshville,39.047257,-89.634968
IL,White Hall,39.428804,-90.401899
IL,Witt,39.246919,-89.341426
IL,Wood River,38.864279,-90.087507
IL,Worden,38.944895,-89.853214
IL,Sauget,38.631538,-90.138066
IL,East Saint Louis,38.599191,-90.074449
IL,Washington Park,38.631335,-90.102008
IL,Cahokia,38.561899,-90.16587
IL,Alorton,38.58734,-90.12829
IL,Fairview Heights,38.596044,-90.007093
IL,Venedy,38.360422,-89.52273
IL,Albers,38.531955,-89.620151
IL,Baldwin,38.175351,-89.841391
IL,Bartelso,38.53851,-89.457841
IL,Belleville,38.512677,-89.984693
IL,Scott A F B,38.54692,-89.858775
IL,Breese,38.618802,-89.52838
IL,Carlyle,38.606609,-89.380544
IL,Caseyville,38.634458,-90.013486
IL,Chester,37.918822,-89.821807
IL,Collinsville,38.683545,-89.98529
IL,Columbia,38.432469,-90.202717
IL,Swanwick,38.176401,-89.582064
IL,Cutler,38.042663,-89.566127
IL,Dupo,38.514771,-90.194188
IL,East Carondelet,38.534912,-90.220782
IL,Ellis Grove,38.005358,-89.900847
IL,Evansville,38.09258,-89.917028
IL,Freeburg,38.408016,-89.91806
IL,Fults,38.179736,-90.197353
IL,Germantown,38.548677,-89.54134
IL,Greenville,38.893338,-89.405185
IL,Hecker,38.281039,-89.983115
IL,Highland,38.763086,-89.678894
IL,Keyesport,38.738773,-89.306323
IL,Lebanon,38.60528,-89.799213
IL,Lenzburg,38.295003,-89.792202
IL,Maeystown,38.24112,-90.20178
IL,Marissa,38.245455,-89.750119
IL,Mascoutah,38.474496,-89.787745
IL,Millstadt,38.444264,-90.088818
IL,Modoc,38.050683,-90.016261
IL,Mulberry Grove,38.931082,-89.246297
IL,Nashville,38.335208,-89.384058
IL,New Athens,38.315998,-89.872777
IL,New Baden,38.531485,-89.692232
IL,Oakdale,38.257285,-89.596046
IL,Shiloh,38.59052,-89.9093
IL,Okawville,38.431862,-89.523045
IL,Percy,38.01261,-89.616961
IL,Pinckneyville,38.090327,-89.38578
IL,Pocahontas,38.78456,-89.524684
IL,Prairie Du Roche,38.085468,-90.090147
IL,Red Bud,38.190738,-89.988356
IL,Renault,38.170396,-90.095043
IL,Rockwood,37.832201,-89.621445
IL,Saint Jacob,38.72448,-89.669616
IL,Shattuc,38.643533,-89.205436
IL,Smithboro,38.873893,-89.326556
IL,Smithton,38.423137,-89.989604
IL,Sparta,38.131815,-89.703458
IL,Steeleville,38.005713,-89.666458
IL,Trenton,38.619102,-89.644696
IL,Troy,38.724275,-89.870848
IL,Valmeyer,38.295163,-90.309234
IL,62296,38.377482,-89.644751
IL,Walsh,38.020286,-89.829658
IL,Waterloo,38.322273,-90.147773
IL,Quincy,39.930701,-91.376284
IL,Augusta,40.234109,-90.955416
IL,Barry,39.704662,-91.026482
IL,Basco,40.328303,-91.196983
IL,Baylis,39.761201,-90.883216
IL,Bowen,40.234076,-91.070491
IL,Burnside,40.497445,-91.142392
IL,Camden,40.151076,-90.754433
IL,Camp Point,40.029285,-91.076926
IL,Carthage,40.412937,-91.100522
IL,Chambersburg,39.807058,-90.663017
IL,Clayton,40.013342,-90.955394
IL,Coatsburg,40.055385,-91.174733
IL,Colchester,40.415643,-90.78456
IL,Pontoosuc,40.620062,-91.163454
IL,Detroit,39.618307,-90.65449
IL,Elvaston,40.40662,-91.21642
IL,Fowler,39.992504,-91.245226
IL,Golden,40.120257,-91.029588
IL,Griggsville,39.708378,-90.724891
IL,Hamilton,40.439213,-91.344042
IL,Hull,39.718562,-91.233844
IL,Huntsville,40.154396,-90.853136
IL,Kinderhook,39.695313,-91.163728
IL,La Prairie,40.157191,-90.984387
IL,Liberty,39.889176,-91.08688
IL,Lima,40.170098,-91.386756
IL,Loraine,40.153197,-91.21301
IL,Mendon,40.085658,-91.289923
IL,Milton,39.550811,-90.644346
IL,Mount Sterling,39.980279,-90.741424
IL,Nebo,39.420181,-90.7692
IL,New Canton,39.634242,-91.088556
IL,New Salem,39.699573,-90.843986
IL,Niota,40.597753,-91.299136
IL,Paloma,40.036616,-91.205287
IL,Payson,39.815253,-91.262676
IL,Pearl,39.444072,-90.637954
IL,Perry,39.787042,-90.746105
IL,Pittsfield,39.601306,-90.807269
IL,Plainville,39.800448,-91.143598
IL,Pleasant Hill,39.446697,-90.877011
IL,Colmar,40.288493,-90.873815
IL,Rockport,39.532846,-90.972178
IL,Sutter,40.309683,-91.376094
IL,Tennessee,40.41399,-90.855605
IL,Timewell,40.011658,-90.866067
IL,Ursa,40.080918,-91.373341
IL,Versailles,39.888286,-90.674147
IL,Warsaw,40.354449,-91.434803
IL,West Point,40.245184,-91.249568
IL,Effingham,39.121727,-88.561105
IL,Allendale,38.523236,-87.721901
IL,Altamont,39.063449,-88.748092
IL,Annapolis,39.117857,-87.802875
IL,Beecher City,39.183515,-88.80385
IL,Birds,38.812059,-87.681545
IL,Bridgeport,38.694506,-87.854926
IL,Brownstown,38.989118,-88.949438
IL,Calhoun,38.635116,-88.003745
IL,Casey,39.301716,-87.991306
IL,Claremont,38.742904,-87.972685
IL,Cowden,39.232643,-88.886799
IL,Dennison,39.449033,-87.58671
IL,Dieterich,39.031875,-88.407448
IL,Dundas,38.830572,-88.097309
IL,Laclede,38.91318,-88.663868
IL,Flat Rock,38.909606,-87.683747
IL,Hazel Dell,39.239454,-88.144502
IL,Herrick,39.224481,-88.981211
IL,Hidalgo,39.122808,-88.139706
IL,Hutsonville,39.106357,-87.669455
IL,Ingraham,38.828446,-88.320374
IL,Jewett,39.207596,-88.24744
IL,Lakewood,39.313358,-88.871474
IL,Lawrenceville,38.730862,-87.678397
IL,Lerna,39.39579,-88.253026
IL,Marshall,39.421999,-87.692261
IL,Martinsville,39.317443,-87.870737
IL,Mason,38.964453,-88.623396
IL,Montrose,39.157274,-88.33497
IL,Mount Erie,38.522151,-88.218521
IL,Neoga,39.322024,-88.450288
IL,Newton,38.984678,-88.170386
IL,Oblong,39.001043,-87.895016
IL,Olney,38.733389,-88.080936
IL,Palestine,39.002823,-87.615695
IL,Parkersburg,38.589998,-88.064722
IL,Robinson,39.007034,-87.748352
IL,Saint Elmo,39.031544,-88.855181
IL,Saint Francisvil,38.612494,-87.673628
IL,Shumway,39.188138,-88.641826
IL,Sigel,39.21762,-88.480301
IL,Stewardson,39.27199,-88.631853
IL,Strasburg,39.364111,-88.627862
IL,Sumner,38.734077,-87.780728
IL,Teutopolis,39.131978,-88.476741
IL,Toledo,39.277223,-88.246821
IL,Trilla,39.385286,-88.345698
IL,Vandalia,38.94391,-89.104116
IL,Watson,39.039488,-88.559876
IL,Westfield,39.442369,-88.044799
IL,West Liberty,38.894989,-88.097929
IL,West Salem,38.518267,-88.032297
IL,West Union,39.240185,-87.651215
IL,West York,39.193793,-87.713073
IL,Wheeler,39.018185,-88.317536
IL,Willow Hill,38.975654,-88.017156
IL,Yale,39.129975,-88.01047
IL,Newburg,39.991581,-88.821371
IL,Assumption,39.509489,-89.039807
IL,Atwater,39.310733,-89.763374
IL,Beason,40.143652,-89.194801
IL,Blue Mound,39.697813,-89.113558
IL,Boody,39.762824,-89.072061
IL,Buffalo Hart,39.847201,-89.388846
IL,Chestnut,40.058202,-89.190014
IL,Dawson,39.85629,-89.460329
IL,Decatur,39.827137,-88.925984
IL,Bearsdale,39.877413,-88.953515
IL,Cimic,39.567684,-89.654654
IL,Edinburg,39.661223,-89.377884
IL,Thomasville,39.453048,-89.642718
IL,Brunswick,39.503253,-88.756208
IL,Glenarm,39.632713,-89.658144
IL,Harvel,39.371865,-89.53804
IL,Illiopolis,39.849929,-89.251319
IL,Latham,39.97111,-89.172492
IL,Macon,39.704093,-88.988026
IL,Bolivia,39.77771,-89.417692
IL,Morrisonville,39.415336,-89.45407
IL,Mount Auburn,39.762845,-89.235672
IL,Mount Pulaski,40.004482,-89.293482
IL,Hervey City,39.778883,-88.870207
IL,Radford,39.616135,-89.012776
IL,Niantic,39.858175,-89.170071
IL,Casner,39.896897,-88.805591
IL,Oconee,39.288408,-89.083636
IL,Oreana,39.935135,-88.854675
IL,Owaneco,39.477508,-89.195071
IL,Clarksdale,39.470817,-89.425555
