ID.Number,College.Name,State,Public.private,Avg.Math.SAT,Avg.Verbal.SAT,Avg.combined.SAT,Avg.ACT,First.quartile...Math.SAT,Third.quartile...Math.SAT,First.quartile...Verbal.SAT,Third.quartile...Verbal.SAT,First.quartile...ACT,Third.quartile...ACT,Num.applications.received,Num.applicants.accepted,Num.students.enrolled,Pct.new.students.from.top.10..of.HS.class,Pct.new.students.from.top.25..of.HS.class,Num.full.time.undergraduates,Num.part.time.undergraduates,In.state.tuition,Out.of.state.tuition,Room.and.Board.costs,Room.costs,Board.costs,Additional.fees,Estimated.book.costs,Estimated.personal.spending,Pct.of.faculty.with.PhDs,Pct.of.faculty.with.terminal.degree,Student.faculty.ratio,Pct.alumni.who.donate,Instructional.expenditure.per.student,Graduation.rate,Private.or.Public,InterQ_Math_SAT,InterQ_Verbal_SAT
3256,Drexel University,PA,2,550,465,1015,NA,480,610,410,520,NA,NA,3451,2934,1118,23,50,5306,1963,12348,12348,6180,3630,2550,728,500,2280,NA,84,13.1,18,9583,61,Private,130,110
3258,Duquesne University,PA,2,NA,NA,NA,NA,460,580,430,550,21,26,2830,2374,1003,34,64,4253,942,10578,10578,5114,2258,2856,750,550,NA,84,93,13.8,19,8456,75,Private,120,120
3259,Eastern College,PA,2,479,452,931,23,410,550,400,510,21,27,458,369,165,16,42,1057,355,11190,11190,4800,2260,2540,30,450,1230,60,60,13.6,22,8135,54,Private,140,110
3262,Elizabethtown College,PA,2,546,492,1038,NA,490,600,440,540,NA,NA,2417,1843,426,36,70,1476,299,14190,14190,4400,2200,2200,400,500,750,65,68,12.8,25,9815,81,Private,110,100
3265,Franklin and Marshall College,PA,2,600,500,1100,26,560,660,510,610,NA,NA,3270,2120,508,46,80,1748,40,24940,24940,NA,NA,NA,NA,590,730,93,94,10.9,34,15797,86,Private,100,100
3266,Gannon University,PA,2,518,464,982,23,470,580,410,510,21,24,2464,1908,678,24,57,2693,691,10970,10970,4280,1940,2340,50,500,1380,47,51,13.3,18,7711,65,Private,110,100
3267,Geneva College,PA,2,502,460,962,22,420,570,390,510,NA,NA,668,534,237,19,39,1306,258,9476,9476,4820,2800,2020,44,500,1100,67,67,20.1,26,6786,74,Private,150,120
3268,Gettysburg College,PA,2,NA,NA,NA,NA,550,640,500,580,24,28,3596,2466,575,42,78,1944,46,19964,19964,4328,2180,2148,90,500,500,94,95,12.1,32,14720,83,Private,90,80
3269,Grove City College,PA,2,607,537,1144,27,550,660,470,580,24,29,2491,1110,573,57,88,2213,35,5224,5224,3048,NA,NA,650,525,350,65,65,18.4,18,4957,100,Private,110,110
3270,Gwynedd Mercy College,PA,2,500,470,970,NA,430,540,400,520,NA,NA,380,237,104,30,56,716,1108,11000,11000,5550,5550,NA,NA,500,500,36,41,7.8,22,7483,96,Private,110,120
3274,Haverford College,PA,2,NA,NA,NA,NA,620,720,580,660,NA,NA,2128,927,292,76,97,1083,NA,18833,18833,6235,3400,2835,182,685,1100,94,99,10.6,51,17021,95,Private,100,80
3275,Holy Family College,PA,2,NA,NA,NA,NA,444,512,423,481,NA,NA,622,354,169,14,41,1145,1148,8800,8800,NA,NA,NA,200,675,1500,44,45,11.2,15,6901,74,Private,68,58
3276,Immaculata College,PA,2,420,430,850,NA,430,550,420,530,NA,NA,268,253,103,16,44,494,1305,10000,10000,5364,5364,NA,170,500,1000,56,64,11.2,33,7305,69,Private,120,110
3277,Indiana University of Pennsylvania,PA,1,495,446,941,NA,466,520,415,500,NA,NA,6373,3264,1625,19,58,11375,1132,2954,7352,2906,1200,1706,585,500,NA,77,77,20.6,20,6760,63,Public,54,85
3279,Juniata College,PA,2,558,509,1067,NA,500,600,440,530,21,26,1005,859,298,36,55,1075,43,14850,14850,4460,2250,2210,110,450,420,97,97,12.7,37,12067,80,Private,100,90
3282,King's College,PA,2,504,455,959,NA,443,568,412,501,NA,NA,1456,1053,381,20,45,500,541,10910,10910,5160,2410,2750,500,400,1795,66,72,15.6,37,7649,87,Private,125,89
3284,Lafayette College,PA,2,NA,NA,NA,NA,560,670,470,560,NA,NA,4010,2402,572,36,59,2018,226,18730,18730,5740,3000,2740,75,600,1000,93,96,10.5,38,15365,92,Private,110,90
3287,La Salle University,PA,2,540,507,1050,NA,480,570,450,530,NA,NA,2929,1834,622,20,56,2738,1662,12600,12600,5610,2510,3100,170,450,3160,90,90,15.1,9,9084,84,Private,90,80
3288,Lebanon Valley College,PA,2,521,467,988,NA,420,633,380,571,NA,NA,1386,1060,320,28,56,965,502,13850,13850,4755,4755,NA,395,400,1125,84,84,12.3,30,8196,85,Private,213,191
3289,Lehigh University,PA,2,NA,NA,NA,NA,570,680,460,570,NA,NA,6397,4304,1092,40,84,4298,132,18700,18700,5580,3160,2420,250,750,1130,96,99,12.5,43,14665,91,Private,110,110
3290,Lincoln University,PA,1,399,375,774,NA,367,416,350,377,NA,NA,1660,1091,326,15,41,1196,33,3020,4818,3400,1750,1650,375,350,1400,71,72,12.6,8,10912,45,Public,49,27
3293,Lycoming College,PA,2,493,451,944,21,430,550,400,510,18,26,1286,1005,363,16,37,1363,74,13900,13900,4300,2250,2050,NA,500,900,75,81,14,32,8024,72,Private,120,110
3296,Marywood College,PA,2,470,449,919,NA,410,510,400,500,NA,NA,1107,859,323,13,51,1452,402,11040,11040,4500,2250,2250,400,600,700,65,76,11.8,30,9034,66,Private,100,100
3297,Mercyhurst College,PA,2,NA,NA,NA,NA,470,556,426,532,21,26,1557,1074,397,15,40,1805,433,9813,9813,4050,NA,NA,623,425,1000,45,63,16.7,29,7307,78,Private,86,106
3298,Messiah College,PA,2,555,509,1046,24,470,610,450,560,22,27,1742,1382,607,30,64,2258,53,10300,10300,5080,2540,2540,84,475,1200,68,75,14.1,30,7762,89,Private,140,110
3301,Moravian College,PA,2,NA,NA,NA,NA,480,580,440,530,21,25,1232,955,303,23,58,1241,485,14990,14990,4730,2130,2600,180,550,1250,86,92,15.2,28,9566,74,Private,100,90
3303,Carlow College,PA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,318,166,NA,NA,807,1011,9358,9358,4264,4264,NA,292,500,1000,58,67,10.9,29,7679,68,Private,NA,NA
3304,Muhlenberg College,PA,2,565,506,1071,24,490,640,434,578,22,27,2519,1836,462,30,61,1656,352,16975,16975,4565,2360,2205,NA,600,850,76,86,12.8,39,10888,83,Private,150,144
3313,Widener University,PA,2,521,491,1012,20,440,570,420,510,18,24,2139,1492,502,24,64,2186,2171,12350,12350,5370,NA,NA,NA,500,1350,88,86,12.6,19,9603,63,Private,130,90
3315,Bloomsburg Univ. of Pennsylvania,PA,1,524,465,989,NA,480,570,420,500,NA,NA,6773,3028,1025,15,55,5847,946,3086,7844,2948,1650,1298,608,500,1680,66,68,18,19,7041,75,Public,90,80
3316,California University of Pennsylvania,PA,1,415,391,806,NA,350,470,330,420,NA,NA,2746,1505,1028,14,24,4787,789,2278,6312,2940,NA,2940,370,NA,NA,53,66,16.3,NA,6912,58,Public,120,90
3317,Cheyney University of Penn.,PA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104,767,287,NA,NA,1130,65,2728,6122,3340,1728,1612,210,500,NA,52,55,13,NA,10621,NA,Public,NA,NA
3320,East Stroudsburg University of Penn.,PA,1,475,421,896,NA,420,520,380,460,NA,NA,3812,2227,818,4,27,3947,611,NA,NA,3256,2100,1156,NA,500,NA,66,67,19.4,NA,7839,54,Public,100,80
3321,Edinboro University of Penn.,PA,1,NA,NA,NA,NA,410,510,380,470,NA,NA,4419,3074,1349,NA,20,6318,817,3086,7844,3650,1760,1890,599,500,1500,54,60,19,13,6292,54,Public,100,90
3322,Kutztown University of Penn.,PA,1,492,465,957,NA,NA,NA,NA,NA,NA,NA,5880,2840,1136,12,33,5866,918,3512,8285,2970,2000,970,1150,500,NA,58,58,19.4,NA,6552,57,Public,NA,NA
3323,Lock Haven University of Pennsylvania,PA,1,510,460,970,NA,450,590,400,540,NA,NA,3570,2215,651,17,41,3390,325,2954,7352,3620,3620,NA,554,225,500,47,55,16.1,14,6374,63,Public,140,140
3324,Mansfield University of Penn.,PA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694,1725,606,NA,NA,2891,332,3154,7452,3364,1984,1380,486,650,800,48,NA,15.9,NA,8116,55,Public,NA,NA
3325,Millersville University of Penn.,PA,1,536,479,1014,NA,490,580,430,520,NA,NA,6011,3075,960,22,60,5146,1532,3086,7844,3830,2200,1630,834,450,1258,72,74,16.8,20,7832,71,Public,90,90
3326,Shippensburg University of Penn.,PA,1,529,468,997,NA,480,570,420,500,NA,NA,5818,3281,1116,14,53,5268,300,3086,7844,3504,1952,1552,770,450,1700,80,83,18.8,13,6719,72,Public,90,80
3327,Slippery Rock University of Penn.,PA,1,NA,NA,NA,NA,420,510,380,470,NA,NA,4655,3113,1241,26,67,5965,954,2954,7352,3256,1494,1762,593,500,NA,72,74,16.9,20,6733,56,Public,90,90
3328,West Chester University of Penn.,PA,1,495,450,945,NA,440,540,400,500,NA,NA,6502,3539,1372,11,51,7484,1904,3086,7844,4108,4108,NA,560,400,2000,76,79,15.3,16,6773,52,Public,100,100
3350,University of the Arts,PA,2,452,443,895,NA,400,500,400,500,NA,NA,974,704,290,5,22,1145,39,12520,12520,3860,3860,NA,500,1300,700,16,59,7.5,9,11641,57,Private,100,100
3354,Philadelphia Coll. of Textiles and Sci.,PA,2,490,440,930,NA,415,525,380,475,NA,NA,1538,1259,468,19,42,1664,1042,11690,11690,5062,2596,2466,40,600,1664,48,80,12.9,15,8028,68,Private,110,95
3357,Point Park College,PA,2,424,418,842,21,360,490,370,480,16,23,875,744,207,7,38,1173,1402,9700,9700,4830,4830,NA,350,400,1200,45,90,14.5,10,7652,66,Private,130,110
3359,Robert Morris College,PA,2,453,400,853,20,390,520,340,450,17,23,907,771,387,NA,NA,2621,1808,6540,6540,4326,2454,1872,330,500,1000,58,58,18.5,7,5266,58,Private,130,110
3362,Seton Hill College,PA,2,NA,NA,NA,NA,410,540,420,520,NA,NA,936,794,197,24,56,752,210,11240,11240,4180,2090,2090,160,350,2000,71,71,11.2,37,10065,71,Private,130,100
3366,Saint Francis College,PA,2,NA,NA,NA,NA,430,530,400,500,NA,NA,1046,824,284,21,45,1223,451,10880,10880,5050,5050,NA,860,400,1235,64,64,19.3,24,7344,69,Private,100,100
3367,Saint Joseph's University,PA,2,545,498,1041,NA,490,590,450,550,NA,NA,2519,2003,776,39,71,2473,1314,12750,12750,6350,NA,NA,275,350,1690,84,90,17.4,13,8243,83,Private,100,100
3368,Saint Vincent College,PA,2,NA,NA,NA,NA,430,560,410,520,NA,NA,700,595,278,19,35,1035,182,10850,10850,3936,2110,1826,60,500,900,62,64,12.3,31,8534,88,Private,130,110
3369,Susquehanna University,PA,2,NA,NA,NA,NA,510,610,450,570,NA,NA,2096,1512,465,27,59,1442,166,16130,16130,4710,2490,2220,280,400,800,83,86,13.9,37,10554,90,Private,100,120
3370,Swarthmore College,PA,2,672,630,1302,NA,630,720,580,690,NA,NA,3203,1255,413,81,97,1387,NA,19124,19124,6584,3384,3200,192,772,728,93,97,8.8,58,23975,95,Private,90,110
3371,Temple University,PA,1,508,455,963,NA,456,564,412,511,NA,NA,7987,5145,2399,15,37,14726,4666,5314,10096,5282,3492,1790,150,600,3324,87,NA,11.2,NA,12231,45,Public,108,99
3376,Thiel College,PA,2,444,418,862,20,NA,NA,NA,NA,NA,NA,1154,951,253,15,31,791,140,11172,11172,4958,2590,2368,230,700,1350,68,76,11.6,16,9186,60,Private,NA,NA
3378,University of Pennsylvania,PA,2,680,594,1274,29,640,730,550,650,27,31,12394,5232,2464,85,100,9205,531,17020,17020,7270,3700,3570,1836,500,1544,95,96,6.3,38,25765,93,Private,90,100
3379,University of Pittsburgh-Main Campus,PA,1,537,480,1017,NA,480,590,420,530,NA,NA,8586,6383,2503,25,59,13138,4289,4962,10786,4560,2760,1800,454,400,900,93,93,7.8,10,13789,66,Public,110,110
3384,University of Scranton,PA,2,561,509,1070,NA,510,610,450,550,NA,NA,4471,2942,910,29,60,3674,493,11584,11584,5986,2536,3450,975,650,800,83,83,14.1,41,9131,92,Private,100,100
3385,Ursinus College,PA,2,567,512,1079,NA,520,620,460,560,NA,NA,1399,1026,308,44,77,1131,17,14900,14900,5160,NA,NA,180,500,800,82,85,11.6,40,12082,79,Private,100,100
3388,Villanova University,PA,2,599,528,1127,NA,NA,NA,NA,NA,NA,NA,7759,5588,1477,30,68,6362,1292,15925,15925,6507,3170,3337,445,400,300,89,90,13.4,24,10458,96,Private,NA,NA
3389,Washington and Jefferson College,PA,2,NA,NA,NA,NA,500,640,480,590,22,27,1305,1100,334,42,64,1098,151,16260,16260,4005,2070,1935,280,300,500,91,91,12.1,40,10162,86,Private,140,110
3391,Waynesburg College,PA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190,978,324,12,30,1280,61,8840,8840,3620,1800,1820,220,500,1200,57,58,16.2,26,6563,63,Private,NA,NA
3392,Westminster College,PA,2,530,470,1000,24,460,570,420,520,21,27,996,866,377,29,58,1411,72,12065,12065,3615,1980,1635,595,430,685,62,78,12.5,41,8596,80,Private,110,100
3394,Wilkes University,PA,2,NA,NA,NA,NA,410,540,370,480,NA,NA,1631,1431,434,15,36,1803,603,11150,11150,5130,3100,2030,418,550,1260,78,92,13.3,24,8543,67,Private,130,110
3396,Wilson College,PA,2,470,460,930,NA,430,560,450,530,NA,NA,167,130,46,16,50,199,676,11428,11428,5084,2509,NA,118,450,475,67,76,8.3,43,10291,67,Private,130,80
3399,York College of Pennsylvania,PA,2,517,469,986,NA,480,570,440,530,NA,NA,2989,1855,691,28,63,2988,1726,4990,4990,3560,1725,1835,225,500,1250,75,75,18.1,28,4509,99,Private,90,90
3986,Allentown Coll. of St. Francis de Sales,PA,2,515,470,985,NA,460,580,410,520,NA,NA,1179,780,290,38,64,1130,638,9690,9690,4785,2495,2290,60,600,1000,60,84,13.3,21,7940,74,Private,120,110
3987,La Roche College,PA,2,408,380,788,NA,370,480,320,430,NA,NA,361,321,185,10,41,650,819,8842,8842,4782,2862,1920,140,600,1100,57,73,14.2,14,7022,52,Private,110,110
3988,Neumann College,PA,2,451,414,865,NA,390,500,350,450,NA,NA,245,180,69,17,23,485,752,9950,9950,NA,NA,NA,240,500,NA,42,58,11,NA,8846,NA,Private,110,100
6965,Pennsylvania State Univ. Main Campus,PA,1,583,500,1083,NA,530,651,450,560,NA,NA,19315,10344,3450,48,93,28938,2025,4966,10645,4060,1840,2220,70,512,2394,77,96,18.1,19,8992,63,Public,121,110
9235,Clarion University of Pennsylvania,PA,1,448,412,860,NA,430,540,390,490,NA,NA,2740,2497,1188,NA,NA,4828,605,3086,7844,2924,1710,1214,792,550,1498,61,65,19.2,19,5556,63,Public,110,100
3401,Brown University,RI,2,680,620,1300,28,640,730,570,680,26,32,12586,3239,1462,87,95,5643,349,19528,19528,5926,3574,2352,650,720,1100,99,100,7.6,39,20440,97,Private,90,110
3402,Bryant College,RI,2,536,447,983,NA,480,600,400,490,NA,NA,2198,1786,632,15,43,2556,1004,12600,12600,6410,3640,2770,NA,500,700,84,84,19,NA,8353,82,Private,120,90
3406,Providence College,RI,2,537,485,1022,25,520,610,440,530,NA,NA,5139,3346,973,20,55,3717,1358,14400,14400,6200,3250,2950,375,450,1100,66,74,18.4,35,8135,96,Private,90,90
3407,Rhode Island College,RI,1,NA,NA,NA,NA,390,500,360,470,NA,NA,2310,1767,1030,15,50,4882,2706,2370,6694,5137,2537,2600,468,500,NA,74,76,15.7,12,6827,47,Public,110,110
3409,Rhode Island School of Design,RI,2,551,508,1059,NA,500,600,450,600,NA,NA,1831,842,379,17,45,1846,NA,16684,16684,6672,3354,3318,90,1500,1700,27,69,10,22,11622,96,Private,100,150
3411,Salve Regina University,RI,2,455,420,875,NA,405,505,370,470,NA,NA,1475,1257,362,7,20,1393,278,14200,14200,6500,6500,NA,75,500,NA,64,73,9.6,21,9232,71,Private,100,100
3414,University of Rhode Island,RI,1,515,449,964,NA,460,560,400,490,NA,NA,9643,7751,1968,12,40,8894,2456,3004,10330,5558,3168,2390,1238,500,1250,84,89,16.6,7,9158,63,Public,100,90
4917,Roger Williams University,RI,2,455,406,861,NA,395,525,355,475,NA,NA,3304,2804,679,10,20,2111,1489,12520,12520,6050,3060,2990,480,500,730,44,54,16.4,8,7957,61,Private,130,120
3419,Charleston Southern University,SC,2,497,450,947,NA,410,530,390,480,NA,NA,1199,904,397,NA,NA,1533,734,7730,7730,3170,NA,NA,9,750,1890,60,61,19.2,NA,5825,39,Private,120,90
3420,Benedict College,SC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622,1472,341,NA,NA,1203,63,5210,5210,2992,NA,NA,425,120,2200,44,49,14.6,11,5360,48,Private,NA,NA
3422,Central Wesleyan College,SC,2,429,384,813,18,NA,NA,NA,NA,NA,NA,174,146,88,8,29,1047,33,8300,8300,3080,1000,2080,200,600,600,62,62,15.2,18,3365,58,Private,NA,NA
3423,The Citadel,SC,1,NA,NA,NA,NA,450,600,400,550,20,24,1500,1242,611,12,36,2024,292,3076,7070,2439,830,1609,264,400,779,95,94,17.1,17,7744,84,Public,150,150
3424,Claflin College,SC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196,697,499,21,47,959,13,4412,4412,2460,1000,1460,600,500,1000,69,69,16.9,31,7083,21,Private,NA,NA
3425,Clemson University,SC,1,565,487,1052,NA,530,620,430,510,NA,NA,8065,5257,2301,37,65,11755,770,3036,8116,3610,1890,1720,NA,800,1618,82,88,18,17,7597,73,Public,90,80
3427,Coker College,SC,2,469,431,900,NA,420,540,370,470,NA,NA,604,452,295,15,47,690,222,9888,9888,4502,1846,2670,185,400,1000,64,77,12.1,39,8741,75,Private,120,100
3428,College of Charleston,SC,1,532,489,1019,22,480,580,440,530,20,24,4772,3140,1265,22,55,6851,1200,3060,6120,3460,2200,1260,NA,666,2316,73,78,17.2,18,4776,51,Public,100,90
3430,Columbia College,SC,2,460,433,893,NA,430,500,400,470,NA,NA,737,614,242,21,67,968,237,10425,10425,3975,3975,NA,NA,500,1500,61,77,14.7,34,8693,76,Private,70,70
3431,Converse College,SC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,407,149,35,70,643,80,12050,12050,3700,NA,NA,NA,500,900,63,76,10.2,31,10965,75,Private,NA,NA
3432,Erskine College,SC,2,532,482,1014,NA,470,590,410,550,NA,NA,659,557,167,47,74,532,35,10485,10485,3840,1760,2080,660,475,1246,76,80,13.5,47,7527,67,Private,120,140
3434,Furman University,SC,2,584,528,1112,NA,520,640,470,580,23,27,2161,1951,685,56,82,2371,175,13440,13440,4048,2096,1952,134,600,1250,92,95,13.5,28,12940,82,Private,120,110
3435,Lander University,SC,1,455,406,861,18,NA,NA,NA,NA,NA,NA,1166,1009,510,9,33,2074,341,3340,4938,2987,1867,1120,50,528,1702,67,77,17,11,6119,51,Public,NA,NA
3436,Limestone College,SC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,554,369,5,40,786,682,7100,7100,3500,3500,NA,100,300,NA,39,50,11.2,8,6321,NA,Private,NA,NA
3439,Morris College,SC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882,730,330,2,13,926,12,4515,4515,2550,2550,NA,115,850,2100,53,60,18.6,34,6990,60,Private,NA,NA
3440,Newberry College,SC,2,466,418,884,20,360,420,320,430,NA,NA,872,722,154,14,36,601,36,10194,10194,2600,1600,1000,300,500,1500,57,63,11.4,32,5788,83,Private,60,110
3445,Presbyterian College,SC,2,580,520,1100,26,510,630,490,570,NA,NA,1082,832,302,34,63,1133,30,11859,11859,3635,1711,1924,892,554,1429,80,85,13.4,42,8354,85,Private,120,80
3446,South Carolina State University,SC,1,373,330,703,17,NA,NA,NA,NA,NA,NA,2556,1752,946,7,16,4396,515,2200,4380,2736,1420,1316,100,600,NA,60,60,18.3,NA,5542,NA,Public,NA,NA
3448,University of South Carolina at Columbia,SC,1,520,465,985,22,460,580,400,520,19,25,7693,5815,2328,30,66,12594,3661,3196,8074,3522,3522,NA,NA,495,2941,84,88,16.9,18,8246,63,Public,120,120
3449,University of South Carolina at Aiken,SC,1,480,425,905,21,NA,NA,NA,NA,NA,NA,848,560,377,14,24,1855,1412,2320,5800,3066,3066,NA,75,500,1500,62,62,14.8,3,5035,48,Public,NA,NA
3451,Coastal Carolina University,SC,1,NA,NA,NA,NA,400,510,350,450,18,21,1854,1391,732,9,28,3020,1174,2710,7000,4090,2640,1450,NA,600,NA,74,74,17,7,5201,51,Public,110,100
3455,Voorhees College,SC,2,340,330,670,16,NA,NA,NA,NA,NA,NA,1465,1006,188,10,30,703,20,4450,4450,2522,NA,NA,NA,500,1200,43,43,22.9,3,5861,58,Private,NA,NA
3456,Winthrop University,SC,1,516,470,986,18,460,570,410,520,16,20,2320,1805,769,24,61,3395,670,3620,6400,3392,2058,1334,NA,580,2150,71,80,12.8,26,6729,59,Public,110,110
3457,Wofford College,SC,2,564,517,1081,24,510,620,460,580,22,27,1501,935,273,51,83,1059,34,12680,12680,4150,NA,NA,NA,605,1440,91,92,15.3,42,7875,75,Private,110,120
6951,Univ. of South Carolina at Spartanburg,SC,1,459,411,870,19,400,510,360,450,17,21,885,553,381,13,38,2207,1058,2295,5739,NA,NA,NA,NA,312,NA,70,70,15.9,13,5307,38,Public,110,90
9226,Francis Marion University,SC,1,441,396,837,NA,380,490,350,450,NA,NA,1801,1655,819,13,38,3224,436,2920,5840,3138,1540,1598,NA,400,2430,76,76,19.1,8,5039,43,Public,110,100
3458,Augustana College,SD,2,NA,NA,NA,NA,NA,NA,NA,NA,21,26,761,725,306,21,58,1337,300,10990,10990,3244,1622,1622,125,600,1021,66,70,10.4,30,6871,69,Private,NA,NA
3459,Black Hills State University,SD,1,NA,NA,NA,NA,NA,NA,NA,NA,18,22,938,938,588,7,23,2629,1283,1323,3222,2714,NA,NA,934,500,NA,63,63,29.2,9,3544,51,Public,NA,NA
3461,Dakota Wesleyan University,SD,2,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,342,182,135,12,32,538,228,7540,7540,2710,NA,NA,NA,600,1400,38,56,11.4,NA,7334,75,Private,NA,NA
3463,Dakota State University,SD,1,NA,NA,NA,20,NA,NA,NA,NA,18,22,385,358,229,5,21,988,597,1323,3222,2604,1186,1418,NA,600,NA,47,53,19.4,NA,5291,35,Public,NA,NA
3464,Huron University,SD,2,NA,NA,NA,NA,NA,NA,NA,NA,15,20,600,197,124,3,9,392,69,7260,7260,3090,1910,1180,330,600,1840,31,35,12.9,4,9249,21,Private,NA,NA
3465,Mount Marty College,SD,2,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,279,276,126,17,37,600,435,6844,6844,2980,NA,NA,636,500,500,45,55,11.7,38,5073,44,Private,NA,NA
3466,Northern State University,SD,1,NA,NA,NA,20,NA,NA,NA,NA,17,22,2056,2054,2054,10,40,2239,686,1411,3437,2202,1128,1074,832,550,1925,68,72,20.2,NA,5252,54,Public,NA,NA
3469,Sioux Falls College,SD,2,NA,NA,NA,22,NA,NA,NA,NA,19,24,437,400,211,13,35,614,271,8990,8990,3064,1340,1724,NA,500,1700,73,73,14.8,7,7881,48,Private,NA,NA
3470,South Dakota School of Mines and Tech.,SD,1,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,1034,932,866,27,55,1691,557,1364,3573,2900,1200,1700,1309,500,1707,80,NA,15.5,9,6411,NA,Public,NA,NA
3471,South Dakota State University,SD,1,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,2807,2589,1701,13,37,7000,1103,1454,3811,2190,1120,1070,1024,500,1970,62,65,15,29,5084,67,Public,NA,NA
10300,University of South Dakota,SD,1,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,2160,2031,1268,15,39,5368,1066,1454,3811,2620,1208,1412,1125,675,1118,71,79,14.6,28,6456,NA,Public,NA,NA
3478,Austin Peay State University,TN,1,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2863,2154,1179,NA,NA,4772,2763,1616,5550,2930,1460,1470,262,700,1572,66,76,18.2,8,5087,36,Public,NA,NA
3479,Belmont University,TN,2,522,490,1012,24,450,570,410,550,21,26,1220,974,481,28,67,1964,623,7800,7800,3664,1974,1690,250,650,900,61,61,11.1,19,7614,49,Private,120,140
3480,Bethel College,TN,2,NA,NA,NA,NA,NA,NA,NA,NA,16,21,502,384,104,11,28,347,74,6200,6200,2900,2900,NA,NA,600,800,63,63,11.7,13,7623,35,Private,NA,NA
3481,Carson-Newman College,TN,2,NA,NA,NA,23,NA,NA,NA,NA,20,25,1096,951,464,27,62,1776,239,8150,8150,3150,1260,1890,450,400,500,61,62,13.6,16,6716,67,Private,NA,NA
3482,Christian Brothers University,TN,2,530,480,1010,24,450,630,410,540,20,26,880,520,224,16,42,1068,364,9300,9300,3260,1350,1910,120,600,900,81,81,11.1,24,8129,63,Private,180,130
3485,Cumberland University,TN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,281,199,12,32,491,251,5500,5500,2950,1850,1100,200,250,NA,55,55,11.3,NA,6020,37,Private,NA,NA
3486,David Lipscomb University,TN,2,510,470,980,23,NA,NA,NA,NA,19,25,1239,1134,611,NA,NA,1957,343,5775,5775,3340,1450,1890,1110,500,1700,97,100,16.2,12,8048,73,Private,NA,NA
3487,East Tennessee State University,TN,1,450,400,850,21,NA,NA,NA,NA,17,22,3330,2730,1303,15,36,6706,2640,1800,5800,3000,1600,1800,NA,600,2200,73,75,14,9,9825,42,Public,NA,NA
3490,Fisk University,TN,2,456,425,881,21,NA,NA,NA,NA,NA,NA,1078,720,226,24,36,850,NA,6240,6240,3690,1572,2118,75,600,1900,74,74,12.5,22,6911,43,Private,NA,NA
3492,Freed-Hardeman University,TN,2,485,458,943,22,NA,NA,NA,NA,19,25,895,548,314,20,54,1174,50,5500,5500,3340,1590,1750,770,600,1600,68,76,16.1,13,6078,62,Private,NA,NA
3496,King College,TN,2,NA,NA,NA,NA,450,600,420,530,22,26,355,300,142,34,65,509,44,8664,8664,3350,1630,1720,700,600,3000,65,68,10.7,25,8954,65,Private,150,110
3497,Knoxville College,TN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,408,293,13,46,776,68,5400,5400,3150,1600,1550,170,600,1092,30,42,11.1,4,4666,NA,Private,NA,NA
3498,Lambuth University,TN,2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,831,538,224,15,35,840,325,5170,5170,3430,1400,2030,210,600,1590,61,61,16.1,10,5531,60,Private,NA,NA
3500,Lee College,TN,2,460,456,916,21,NA,NA,NA,NA,16,23,651,498,453,NA,23,1831,180,4788,4788,3320,1660,1660,132,500,1800,42,43,18.5,5,4914,52,Private,NA,NA
3501,LeMoyne-Owen College,TN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,261,177,15,59,983,149,4200,4200,1700,500,1200,65,500,500,59,66,16.2,NA,6489,NA,Private,NA,NA
3502,Lincoln Memorial University,TN,2,NA,NA,NA,23,NA,NA,NA,NA,19,26,787,562,363,21,55,925,605,5950,5950,2890,1200,1690,120,600,1300,67,72,14.6,35,5177,53,Private,NA,NA
3505,Maryville College,TN,2,505,448,953,23,430,560,390,520,20,25,1464,888,176,26,52,624,128,11200,11200,4208,1998,2210,150,500,1642,80,90,11.1,43,8317,51,Private,130,130
3509,University of Memphis,TN,1,NA,NA,NA,22,NA,NA,NA,NA,20,26,3921,2557,1691,NA,NA,10621,4864,1974,5908,2500,1633,NA,68,500,900,77,80,16.9,11,6578,33,Public,NA,NA
